included,category,dataset,mean,lower,upper,LR
6,SW-24H-MFN,Gowalla,0.5892634529396068,0.5147527189080733,0.669715046891558,SLR
6,SW-24H-MFN,Weeplace,0.4966638108078037,0.4550107812789515,0.5412807199269909,SLR
6,TFN,BrightKite,0.669936870364062,0.5427407494974333,0.8119885048363585,SLR
6,TFN,Gowalla,0.648024601029423,0.5695065917822271,0.7303169035806989,SLR
6,TFN,Weeplace,0.5450621585665808,0.5047132550974543,0.58606783608765,SLR
7,CB-1D-MFN,BrightKite,0.9086228286966302,0.74325527801725,1.0867806989149238,SLR
7,CB-1D-MFN,Gowalla,0.6718262563632587,0.5876545157685819,0.7599042704575091,SLR
7,CB-1D-MFN,Weeplace,0.5753060626876296,0.5306328929048616,0.6225573328911843,SLR
7,CB-1H-MFN,BrightKite,0.9125372509313967,0.7477161445305329,1.0936892898503119,SLR
7,CB-1H-MFN,Gowalla,0.665044513187591,0.5766187006225839,0.7595822108938639,SLR
7,CB-1H-MFN,Weeplace,0.5585099574391982,0.5123948106313316,0.6061474431786067,SLR
7,SW-24H-MFN,BrightKite,0.9736885886187572,0.7893341475455843,1.1770822952423954,SLR
7,SW-24H-MFN,Gowalla,0.6659918026005162,0.581499383877329,0.7568061157779585,SLR
7,SW-24H-MFN,Weeplace,0.5566922568761491,0.5075632549995677,0.606020860899771,SLR
7,TFN,BrightKite,0.7364446067081811,0.5984723146754198,0.8853484490194826,SLR
7,TFN,Gowalla,0.7308656411148015,0.6436566044696275,0.8237662167969803,SLR
7,TFN,Weeplace,0.6110851529654656,0.5669221775489102,0.6580672104592716,SLR
8,CB-1D-MFN,BrightKite,1.0098322011089045,0.8314074146130219,1.2125577429652812,SLR
8,CB-1D-MFN,Gowalla,0.7449721808201869,0.6472567269763787,0.8455633405392469,SLR
8,CB-1D-MFN,Weeplace,0.635126202665721,0.5857831559025479,0.6885935829322328,SLR
8,CB-1H-MFN,BrightKite,1.0362503764626987,0.8443835830613906,1.253816944407127,SLR
8,CB-1H-MFN,Gowalla,0.7354377641594473,0.6354756413409469,0.8429965768006964,SLR
8,CB-1H-MFN,Weeplace,0.6174119731625637,0.5665527077218077,0.6712410307415633,SLR
8,SW-24H-MFN,BrightKite,1.084692086005,0.8794109498403464,1.3081991525890284,SLR
8,SW-24H-MFN,Gowalla,0.7388159021363787,0.6404782429984561,0.8404467895364925,SLR
8,SW-24H-MFN,Weeplace,0.6124900951373619,0.5601040185004502,0.6700885427413719,SLR
8,TFN,BrightKite,0.784185684598547,0.6421750719197359,0.9348649344607393,SLR
8,TFN,Gowalla,0.8065312142274922,0.7079547785095334,0.9123999272135408,SLR
8,TFN,Weeplace,0.6798166356553804,0.6304414764647939,0.7313411367068982,SLR
9,CB-1D-MFN,BrightKite,1.1137578131676587,0.9117832302120248,1.3314815862008655,SLR
9,CB-1D-MFN,Gowalla,0.8143928659305371,0.705737146470186,0.929334749020282,SLR
9,CB-1D-MFN,Weeplace,0.6856986154705899,0.6298538018085239,0.7433045404988732,SLR
9,CB-1H-MFN,BrightKite,1.1604094071644937,0.9361558118274809,1.3995534112809054,SLR
9,CB-1H-MFN,Gowalla,0.8028459373865593,0.6929013524083649,0.9211945966281335,SLR
9,CB-1H-MFN,Weeplace,0.6737930746343961,0.616568829670392,0.734654947840605,SLR
9,SW-24H-MFN,BrightKite,1.1926823484166287,0.9697026731739513,1.4473281593334766,SLR
9,SW-24H-MFN,Gowalla,0.8004945702736701,0.6934861702813212,0.9143379260178516,SLR
9,SW-24H-MFN,Weeplace,0.6638285064709777,0.6051383452770586,0.7272046797749421,SLR
9,TFN,BrightKite,0.8352238446609234,0.6909287170840795,0.9909592310732278,SLR
9,TFN,Gowalla,0.8859655520580452,0.7758897784836692,1.0034915357528602,SLR
9,TFN,Weeplace,0.7352136865444036,0.6800716923533446,0.7910832199473015,SLR
10,CB-1D-MFN,BrightKite,1.2037900828879733,0.9919206028535319,1.4398771268937152,SLR
10,CB-1D-MFN,Gowalla,0.8805128045593543,0.763174399479942,1.0070069938505422,SLR
10,CB-1D-MFN,Weeplace,0.7371576145389533,0.6791463154847787,0.7984876159871759,SLR
10,CB-1H-MFN,BrightKite,1.254257808282141,1.0159428582785572,1.5333529658207445,SLR
10,CB-1H-MFN,Gowalla,0.8678150931958994,0.7464200271220673,0.9976467336901855,SLR
10,CB-1H-MFN,Weeplace,0.7324043376485995,0.669822625710637,0.7994350213151833,SLR
10,SW-24H-MFN,BrightKite,1.2895805936165619,1.0390864755503177,1.5716426926219798,SLR
10,SW-24H-MFN,Gowalla,0.8703717088331202,0.7506748333806132,0.9954330110600665,SLR
10,SW-24H-MFN,Weeplace,0.7113206843235423,0.6495368105868055,0.7761767378447479,SLR
10,TFN,BrightKite,0.879176833075443,0.7284309128021205,1.040672966362946,SLR
10,TFN,Gowalla,0.9602266330346001,0.8366225391096774,1.0895824226570718,SLR
10,TFN,Weeplace,0.7888912466983515,0.7303717626837961,0.8498131155636434,SLR
